date,forex_USDMYR=X,sp500,oil_price,inflation,EPU,forex_daily_returns
2022-12-06,4.366000175476074,-3.483686851091139,-1.4399194981406072,0.0,0.0,-0.4446420921468408
2022-12-07,4.392499923706055,-3.016832139756942,-0.18623708845491027,0.0,0.0,0.6069571040979271
2022-12-08,4.394999980926514,-0.7637870232489408,0.752178195750397,0.0,0.0,0.056916500031478634
2022-12-09,4.395500183105469,-0.6157325035592631,-0.7349578247904498,0.0,0.0,0.011381164530743781
2022-12-12,4.401000022888184,3.0273185405575553,1.4279296218109305,0.0,0.0,0.12512432154716535
2022-12-13,4.4145002365112305,3.0340320845399837,0.728966443879342,0.0,0.0,0.3067533186284166
2022-12-14,4.426000118255615,2.5069629990048137,-0.6052724634100337,0.0,0.0,0.260502460715073
2022-12-15,4.388000011444092,-1.5139728098167993,-2.4921675023714007,0.0,0.0,-0.8585654269367748
2022-12-16,4.414000034332275,-2.391275364904788,-1.1137750774080746,0.0,0.0,0.5925255884315028
2022-12-19,4.421999931335449,1.2114706081404858,-0.9007516001852345,0.0,0.0,0.18123916948233898
2022-12-20,4.422999858856201,1.1969595255509224,0.10373383615349674,0.0,0.0,0.022612563009460906
2022-12-21,4.431000232696533,2.8913190741490125,1.4867993802734736,0.0,0.0,0.18088116879120264
2022-12-22,4.434000015258789,-1.0218457560384864,-1.445169956861636,0.0,0.0,0.06769989629249462
2022-12-23,4.421999931335449,2.6713121072262203,0.5868102525282026,0.0,0.0,-0.2706378863789771
2022-12-26,4.422500133514404,0.0,0.0,0.0,0.0,0.01131167315064907
2022-12-27,4.422500133514404,-0.03770585748796851,-0.4049622110409712,0.0,0.0,0.0
2022-12-28,4.420000076293945,-0.7167103024935506,-1.2020638322615351,0.0,0.0,-0.05653040463500236
2022-12-29,4.420000076293945,-0.7092167744260691,1.7461331644819111,0.0,0.0,0.0
2022-12-30,4.420000076293945,2.372449711927116,-0.25407424823445934,0.0,0.0,0.0
2023-01-02,4.402500152587891,0.0,0.0,0.0,0.0,-0.39592586886848524
2023-01-03,4.402500152587891,-4.149017869950288,-0.4000548879248611,0.0,0.0,0.0
2023-01-04,4.403500080108643,-5.316526648980114,0.7538970575044379,0.0,0.0,0.022712719729578446
2023-01-05,4.4019999504089355,1.139486371202536,-1.1645528874622113,0.0,0.0,-0.03406675763407696
2023-01-06,4.385000228881836,0.13573839637102125,2.284078102943865,0.0,0.0,-0.3861817746163343
2023-01-09,4.401000022888184,1.1657864301019893,-0.07676325452631305,0.0,0.0,0.3648755569261919
2023-01-10,4.373000144958496,0.6565798086527685,0.6978233159061986,0.0,0.0,-0.6362162641233571
2023-01-11,4.369999885559082,3.0484569113404802,1.2849424614881588,0.0,0.0,-0.06860871941367641
2023-01-12,4.36899995803833,1.265980727525462,0.34159058663651987,0.0,0.0,-0.02288163722969916
2023-01-13,4.35699987411499,1.8752407604907262,0.39968583635343613,0.0,0.0,-0.2746643176606445
2023-01-16,4.332499980926514,0.0,0.0,0.0,0.0,-0.5623110832302491
2023-01-17,4.313499927520752,0.4007008419465663,-0.20304911890052235,0.0,0.0,-0.4385471088149573
2023-01-18,4.323999881744385,-0.8730318602867326,-1.5562598500411085,0.0,0.0,0.24342075808652108
2023-01-19,4.310999870300293,1.0694494693261003,-0.7638350296294338,0.0,0.0,-0.30064782145292623
2023-01-20,4.306000232696533,1.2199622870669558,1.8918401045981525,0.0,0.0,-0.11597396785381076
2023-01-23,4.2829999923706055,0.38126330992063195,1.188134498366522,0.0,0.0,-0.5341439638409939
2023-01-24,4.2820000648498535,-1.8255396263466284,-0.07115031258156934,0.0,0.0,-0.023346428263670838
2023-01-25,4.2820000648498535,0.024964773676039442,-0.01817250594663422,0.0,0.0,0.0
2023-01-26,4.2829999923706055,1.0729888883082461,1.1007853469181317,0.0,0.0,0.023351880093613886
2023-01-27,4.243000030517578,-1.6417748376528762,0.2494840970949097,0.0,0.0,-0.9339239300555691
2023-01-30,4.241499900817871,-2.2339342024089492,-1.296874098468337,0.0,0.0,-0.03535540157711958
2023-01-31,4.241499900817871,1.2451876786945704,1.4642470285510134,0.0,0.0,0.0
2023-02-01,4.263299942016602,-3.1190554061179654,1.045230394459029,0.0,0.0,0.5139700980430817
2023-02-02,4.263500213623047,-0.6936348426773153,1.4699373244309921,0.0,0.0,0.004697572518219673
